"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"Q0045",-0.931444455782425,-0.844874875335309,-2.37429200833115,-1.25486287112998,-5.6423543074193,-2.93352871150834,1.95411247235681,-1.20013401534773,0.455150774624093,-3.65361854780611,0.168313839083628,-5.44431809897828,0.83152786704647
"Q0080",-1.0185849101032,1.06569734684184,0.0176939597108648,-0.187515486915525,-0.903230157337067,0.139861953095058,0.358541240212045,-0.257582352164001,-0.0024865942201846,0.431480719829362,-0.38314427436208,-0.0844468117360913,0.0487731182127336
"Q0085",-1.0185849101032,1.06569734684184,0.0176939597108648,-0.187515486915525,-0.903230157337067,0.139861953095058,0.358541240212045,-0.257582352164001,-0.0024865942201846,0.431480719829362,-0.38314427436208,-0.0844468117360913,0.0487731182127336
"Q0105",-1.0185849101032,1.06569734684184,0.0176939597108648,-0.187515486915525,-0.903230157337067,0.139861953095058,0.358541240212045,-0.257582352164001,-0.0024865942201846,0.431480719829362,-0.38314427436208,-0.0844468117360913,0.0487731182127336
"Q0110",-1.0185849101032,1.06569734684184,0.0176939597108648,-0.187515486915525,-0.903230157337067,0.139861953095058,0.358541240212045,-0.257582352164001,-0.0024865942201846,0.431480719829362,-0.38314427436208,-0.0844468117360913,0.0487731182127336
"Q0115",-1.0185849101032,1.06569734684184,0.0176939597108648,-0.187515486915525,-0.903230157337067,0.139861953095058,0.358541240212045,-0.257582352164001,-0.0024865942201846,0.431480719829362,-0.38314427436208,-0.0844468117360913,0.0487731182127336
"Q0120",-1.0185849101032,1.06569734684184,0.0176939597108648,-0.187515486915525,-0.903230157337067,0.139861953095058,0.358541240212045,-0.257582352164001,-0.0024865942201846,0.431480719829362,-0.38314427436208,-0.0844468117360913,0.0487731182127336
"Q0140",-1.0185849101032,1.06569734684184,0.0176939597108648,-0.187515486915525,-0.903230157337067,0.139861953095058,0.358541240212045,-0.257582352164001,-0.0024865942201846,0.431480719829362,-0.38314427436208,-0.0844468117360913,0.0487731182127336
"Q0250",-1.0185849101032,1.06569734684184,0.0176939597108648,-0.187515486915525,-0.903230157337067,0.139861953095058,0.358541240212045,-0.257582352164001,-0.0024865942201846,0.431480719829362,-0.38314427436208,-0.0844468117360913,0.0487731182127336
"Q0275",-1.0185849101032,1.06569734684184,0.0176939597108648,-0.187515486915525,-0.903230157337067,0.139861953095058,0.358541240212045,-0.257582352164001,-0.0024865942201846,0.431480719829362,-0.38314427436208,-0.0844468117360913,0.0487731182127336
"YAL001C",-0.874944167450155,-0.731589430313598,-0.337802594803341,-0.116818305664864,-0.484007720370284,-0.281514453110129,-1.92728713797121,0.738573321165346,-2.27015357557361,-0.604439241332678,1.47888086286169,0.513404992084781,0.0801613419501627
"YAL002W",1.28487406182889,-0.298934376916001,0.670631580326554,-0.12806219130139,-0.003412505904272,-0.221113566468817,0.657521248761001,-0.130105357594111,0.396700147155113,-0.0438665882071054,-0.147577715693855,-0.146128441701712,-0.172899327656554
"YAL003W",1.62766261624071,0.404536997884512,-1.16891667171819,-1.25083188194346,0.421396388595512,-0.276522724213145,-1.64835332821334,-1.02815214628233,-1.24586427528611,-0.238580974788369,-1.33976451444513,-0.00934357521309009,1.68339021192221
"YAL005C",-0.480024890052939,-1.54780813018515,0.783699587198425,0.474645339925862,0.069301468439524,-0.359665217848278,1.18501999449818,0.700871918006844,0.0323343607785495,-0.0657043100772729,0.0739448511703442,0.427527932495552,1.23598285346987
"YAL007C",1.39396981145539,0.649654036957065,-2.80143020510323,-0.377289422299626,0.165044566856363,0.835563169471482,-2.0620351258504,0.197549949530782,1.05117906096044,-0.706927359638321,-1.89702339269882,-0.0234181236842247,0.929463500053696
"YAL008W",-1.0185849101032,1.06569734684184,0.0176939597108648,-0.187515486915525,-0.903230157337067,0.139861953095058,0.358541240212045,-0.257582352164001,-0.0024865942201846,0.431480719829362,-0.38314427436208,-0.0844468117360913,0.0487731182127336
"YAL009W",1.99209508741392,-0.424673502704972,-2.71956432623708,1.54058191106155,-1.73091456655495,1.50789215154591,1.04120212042331,0.742445344944625,-2.21611327795059,0.0740566957535679,0.764183835070353,-0.563720943691973,0.666778386645678
"YAL012W",-0.0718778719924298,-1.79643937022841,0.458866094322029,0.326454427060925,-0.874383695702697,-0.111654155272211,-0.219708118752192,0.0857208431981612,0.507466736679891,-0.161656217072606,0.100259071943997,-0.72014480940934,-0.132481038390065
"YAL013W",1.00096282446069,-0.476580999205414,0.417068954870892,-0.0614682239983438,-0.130103830838999,-0.254464666838251,0.157588546616566,-0.0738020243614088,0.266536487406583,0.326646437171899,0.171756581466401,-0.451260535233769,-0.0855472678225226
"YAL014C",0.84037387362804,1.07021663593173,0.570491819750283,-0.819089563657872,0.412657914780672,-0.00634769829492459,-1.54628908562841,-0.780823353712596,0.54498160506739,-0.392127778458267,-0.329985488929565,0.244324785710018,-0.268135843995033
"YAL015C",1.69811571407805,1.73130099732533,-1.5650161014081,0.505472217089585,-0.941366946318975,1.26628017986187,-1.92092264856026,1.77087803772538,2.37612277272198,-0.189737869046591,-0.262258276946321,0.388923660913556,0.348896799513524
"YAL016W",-0.818224752889982,-1.00873813367313,0.378708541628266,1.12528265937074,0.519346020059007,0.972671903789212,-0.0955638599390139,-0.360020914775086,1.39142286229188,1.07907321336808,-1.3351297333849,2.05368347277347,0.204187849891978
"YAL017W",-1.20225524394092,-1.99366807469019,-0.786921397548908,1.22712552836258,-0.246252249123104,-1.89372992594831,-0.787559008859381,1.89872641252889,1.47994308751781,-0.0629744627161317,0.233664075270981,-2.32627243583594,-2.99994033341232
"YAL018C",-0.829649829990222,0.145214290636233,-0.655191711518473,0.621905875992361,0.465816667205205,-1.53418353101741,-1.32687200512832,0.448195946722653,-0.650330721570623,0.689114224658477,1.96529858119992,0.327772246992994,1.31516662339209
"YAL019W",1.70746207279722,0.739714447555801,-0.494825663278674,0.322119499922675,-0.248768818609789,0.860766924910559,-0.486539292387579,0.478896246943986,0.4469120908197,0.527899384280226,-0.187913949799527,-0.0502319384073094,-0.215813206676843
"YAL021C",1.67506637954523,0.154578200208946,0.233522311899425,0.143120225719572,-0.0786355619515534,0.0617851111096603,0.268863328055994,-0.000839978199798891,-0.0164734554522425,0.413928463870376,0.0252131991263087,-0.269788450970144,-0.132482202210957
"YAL022C",-1.0185849101032,1.06569734684184,0.0176939597108648,-0.187515486915525,-0.903230157337067,0.139861953095058,0.358541240212045,-0.257582352164001,-0.0024865942201846,0.431480719829362,-0.38314427436208,-0.0844468117360913,0.0487731182127336
"YAL023C",1.86384806003686,0.597629902730559,0.366893355828679,-0.571573456828747,0.717121960531425,-0.338893820863249,0.286230013265886,-0.354402231840271,0.277182340958238,-0.657618693487051,-0.854198832454421,-0.0865315731692498,0.0841740410947576
"YAL024C",1.07834412769647,-0.565455760091415,0.561811221781934,0.0266597324965512,-0.203413426080564,0.0738728969964815,0.41626085397447,-0.0696528941308991,0.0342300562757804,0.205238684490639,-0.0250167795476071,-0.321448724105303,-0.157785216856092
"YAL025C",0.118398302776761,-1.33575006078326,0.539800347853274,0.479142127347156,-0.406649425855461,0.522942133458713,0.0643127268511695,-0.295909132920698,-0.354335166342585,0.392634356156713,-0.542767759393143,0.0382967002238019,-0.407603805929105
"YAL026C",1.32538620531305,0.0478791987550443,0.465550695157199,-0.308075336571884,0.41835349776769,-0.451394579675736,0.274505987372153,-0.220267721601332,0.33205628038509,-0.0428742039895254,-0.149757460201192,-0.178351476867832,0.0309425026508179
"YAL027W",-1.0185849101032,1.06569734684184,0.0176939597108648,-0.187515486915525,-0.903230157337067,0.139861953095058,0.358541240212045,-0.257582352164001,-0.0024865942201846,0.431480719829362,-0.38314427436208,-0.0844468117360913,0.0487731182127336
"YAL028W",-0.135547272935298,-0.176769182189411,-0.0345766870096167,0.514628871162528,-0.448972900408851,0.483564590829089,-2.28418423247657,0.425421177370271,-0.0564009054839644,0.783322649357085,1.66775839091135,0.253386813987615,-0.0999702186606896
"YAL029C",-0.451883906787546,-0.642724523134103,0.466027040064999,0.362063592242976,-0.340962464749138,1.26249775773737,-0.997901765433555,-0.320806394962766,-0.170094079199371,-0.265738713519822,0.546835404291594,1.56349722895095,-1.4987200707383
"YAL030W",0.877660637815508,-0.13211442362675,0.238438032577241,0.194216027623669,-0.100571497976924,-0.591515037359762,0.0285290213609991,-0.348000409163489,-0.00882043949986974,0.541137554653517,0.512191393167051,0.191735225415002,-0.270436770913694
"YAL031C",-0.695550192200798,0.146907209117627,0.601299597989474,0.301282489565147,0.436923803162615,0.74848976838357,-0.163436432649339,-0.544019480691557,0.453343051993547,-0.581593783658073,0.578253949915956,3.17622070860365,-1.44111643824801
"YAL032C",0.193379299884743,0.277061181261117,-0.268848629048656,0.394412428569208,0.31199995926404,-0.312467821225062,-0.687498232820228,-0.120535413748065,-0.595380937626518,0.993817004351465,2.11845678852326,0.331781101614393,0.30187482364521
"YAL033W",-1.0185849101032,1.06569734684184,0.0176939597108648,-0.187515486915525,-0.903230157337067,0.139861953095058,0.358541240212045,-0.257582352164001,-0.0024865942201846,0.431480719829362,-0.38314427436208,-0.0844468117360913,0.0487731182127336
"YAL034C",-1.0185849101032,1.06569734684184,0.0176939597108648,-0.187515486915525,-0.903230157337067,0.139861953095058,0.358541240212045,-0.257582352164001,-0.0024865942201846,0.431480719829362,-0.38314427436208,-0.0844468117360913,0.0487731182127336
"YAL034W-A",-0.128992636036496,-1.59273809819946,0.29265520882157,0.244710193109027,-0.601975420845279,-0.0459177339399158,-0.389616993226991,-0.247744499795545,-0.48527248152168,0.078301116835521,0.289983105179598,-0.410253912237625,0.0479524502494526
"YAL035W",-0.156086866084816,-0.682567627504434,-2.1509063889507,-1.5646248120081,1.83446751048771,3.12040761811639,4.00233089916097,-0.783525799307608,1.33899406782297,-0.198138990413371,2.44082612379455,-0.097061981702379,-1.42860680653377
"YAL036C",-0.75723327645145,0.698137566966909,0.720345281609597,-2.89671664379315,0.189050620511792,0.469773955485279,-3.43867877556518,-0.839923554943306,1.61660833826022,-0.507440435408633,0.651861589812086,0.364899147580702,-2.90346705353074
"YAL037W",-1.0185849101032,1.06569734684184,0.0176939597108648,-0.187515486915525,-0.903230157337067,0.139861953095058,0.358541240212045,-0.257582352164001,-0.0024865942201846,0.431480719829362,-0.38314427436208,-0.0844468117360913,0.0487731182127336
"YAL038W",0.265812504449787,-0.569072188188869,0.0761031322344531,0.0334004387654693,-0.0918556181257723,-0.170907052856687,-0.765564819852786,-0.813663222061727,-0.0421011395750831,0.877516687628661,0.816063806077272,0.389971017924001,0.372729352056448
"YAL039C",0.6589668617332,1.09091361814259,-1.01528999816339,1.60083725340118,1.49980434279764,-0.590806880263659,-1.12576422275669,-0.332623840843032,2.05854251385554,-1.16121342203438,-1.62345488589015,-0.467172059524339,-0.542566906264139
"YAL040C",1.57123150028119,0.171505084221622,0.591879710028813,-0.418220424209369,0.397087218832837,-0.348887899089726,0.425841085462897,-0.365903208268523,0.298222895763395,-0.141940263314731,-0.441908210628085,-0.0654032322100196,-0.0247294123916266
"YAL041W",0.17326276471515,-1.29294287943511,0.0157854046310387,0.642523505090095,-0.566887185527631,-0.511132170528605,-0.306921473700053,-0.0100493994661173,0.214944024402494,0.472797898390099,0.600817617167193,-0.852871945655388,-0.319143434306975
"YAL042W",1.69038578003132,0.845032803106676,0.151071002575451,-0.844207629721635,0.860347393130467,-0.318207333390747,-0.197262320445936,-0.119148885195319,-0.257278509078531,-0.748113178911477,-0.784817755176122,0.0458152027984456,0.39261452884927
"YAL043C",1.04291621331157,0.107422530467369,-0.0200780681351399,0.375418613046508,0.0495661013636954,-0.773464940951665,-0.277332322480463,-0.096929567997438,0.769207306274816,0.929684138643536,0.438207403058281,-0.401858692823615,-0.220250548441567
"YAL044C",0.17211959821147,-0.48801057875331,0.436674574121585,-0.447610731589269,0.632556396973926,-0.814575631157496,0.0788168125705908,0.239565050337342,0.0384839633660135,-0.166107487251695,0.141563968624903,0.024100030347819,0.00705611316806354
"YAL046C",-1.0185849101032,1.06569734684184,0.0176939597108648,-0.187515486915525,-0.903230157337067,0.139861953095058,0.358541240212045,-0.257582352164001,-0.0024865942201846,0.431480719829362,-0.38314427436208,-0.0844468117360913,0.0487731182127336
"YAL047C",0.570432058758255,1.16571049223392,-0.143655852862707,1.16934096373785,0.361249742943386,0.449970159971236,-2.23186666364906,-0.0145039525436114,2.06046251755621,-1.23196744628476,-0.689359656090766,0.577239760525446,0.342862153638042
"YAL048C",0.273219579804882,-1.16517763275452,0.335266960962837,0.0443839688031842,-0.33689611909813,-0.105750850187935,-0.16297222217476,0.0176017653615864,0.0848624000735891,0.235640901438394,0.301640644060201,-0.497595729160866,0.0834328378771209
"YAL049C",-1.0185849101032,1.06569734684184,0.0176939597108648,-0.187515486915525,-0.903230157337067,0.139861953095058,0.358541240212045,-0.257582352164001,-0.0024865942201846,0.431480719829362,-0.38314427436208,-0.0844468117360913,0.0487731182127336
