"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"X.D.",0.600851295618613,0.183940220081881,-0.0434639872656505,0.212842326205155,-0.161284780233969,0.626334744471802,-0.0725750928353385,0.186961248429993,-0.140751555831531,0.113518786420709,-0.141493951571035,-0.216115390874448,0.0690405017979984
"X.E.",-0.151197153044096,-0.478392129436775,0.253522464400309,0.0421744664069863,-0.225575132090347,-0.0854849661397663,0.0196383332570651,0.468087013614144,0.0522853840405423,-0.437979377376129,-0.168896185028769,-0.425920852358858,-0.0180511239465509
"X.O.",0.332607700450301,0.012439344927467,-7.89165951464598e-05,0.220165683565443,-0.0373362170172382,-0.115973955907297,-0.208848797615338,-0.329315488580963,0.461151814930991,-0.547235476118805,0.375982613170775,0.142635137918584,-0.402929128740219
"X.B.",0.390139667577103,-0.0808535225570352,0.301145693153236,-0.188526468214935,0.171662227551201,-0.229004238098873,0.391560939363362,-0.0732981321152289,-0.163082345053744,-0.154920395696948,-0.48322609602896,0.436238441777613,0.610342446349634
"X.C.",0.139619785692764,-0.124933610071671,0.283293670681592,0.0652116081033935,0.112205557059003,-0.281360404441033,-0.0434894884370226,-0.0375477547740431,0.536476311370393,0.654733609354284,-0.0708349254752728,-0.252653089010391,-0.253832068630251
"X.M.",-0.149858286055563,-0.407736833484043,0.232102024965403,-0.186533358957242,-0.0491673225315505,0.303575129525174,-0.273886282701787,0.203103907851878,-0.0992827711509494,0.219155307214774,0.375084902007418,0.559671896776347,-0.107915428125983
"X.A.",-0.205785134352164,-0.145982760905937,-0.167746354436006,0.316085578872774,0.50188515048308,-4.90756620269814e-05,-0.552451761021708,-0.177321253170905,-0.188553190105914,-0.0602099495669024,-0.42484089206068,-0.00957624115647068,0.519953433680289
"X.T.",0.129280573166582,0.168747881310454,0.234604252987884,-0.200999912482619,0.313218497637571,-0.274008470069473,-0.0365543874544822,-0.0487727929577609,-0.540421662345459,-0.0184880485904796,0.479193533738282,-0.400567853855967,-0.249964154434076
"X.U.",-0.496258899925219,0.733271180571361,-0.0923234075216242,-0.179053563892543,-0.0817424957883252,-0.0213298677349128,0.0803027478557544,0.270243065486472,0.228022341231082,-0.0934210269672204,-0.135913034005252,0.0988477399751661,0.0790429720420884
"X.R.",-0.143009692134278,-0.0150079067853329,0.0115782770388891,0.801676838861817,-0.161706919204558,-0.201960778688294,0.35689005595125,0.0435704535123837,-0.254209890846657,0.142343402895278,0.166306249427117,0.166525684987693,-0.189054365053182
"X.F.",0.206154858371358,-0.296083336493594,-0.799564913996695,-0.212996876771486,-0.191774160728029,-0.336513081385108,0.0345476723044975,0.0889445616201396,-0.0906860240803103,0.129903679713127,0.0306231907272093,-0.00299613260570298,-0.054312046561105
"X.G.",-0.149777431955626,-0.248340550224695,-0.202931848633394,-0.0195572277131269,0.52900446344343,0.41556156906244,0.564924084996639,-0.100484461443002,0.202549869758449,-0.0674525990955334,0.162257377723457,-0.143587686632112,-0.227094395167299
"X.P.",-0.237741160458006,-0.14760449245923,0.107407142598115,-0.136116932403317,-0.479566469973006,0.170845365173162,0.0819623847502521,-0.736664433973949,-0.15720659010087,0.0507403600200928,-0.135408236273357,-0.193489581179844,0.112459676902256
