"","sig_1","sig_2","sig_3","sig_4","sig_5","sig_6","sig_7","sig_8","sig_9","sig_10","sig_11","sig_12","sig_13","sig_14","sig_15","sig_16","sig_17","sig_18","sig_19","sig_20","sig_21","sig_22","sig_23","sig_24","sig_25","sig_26","sig_27","sig_28","sig_29","Overview","Carbohydrate.metabolism","Energy.metabolism","Lipid.metabolism","Nucleotide.metabolism","Amino.acid.metabolism","Metabolism.of.other.amino.acids","Glycan.biosynthesis.and.metabolism","Metabolism.of.cofactors.and.vitamins","Metabolism.of.terpenoids.and.polyketides","Biosynthesis.of.other.secondary.metabolites","Xenobiotics.biodegradation.and.metabolism"
"sig_11",-0.0263942704806433,-0.124023134469309,0.0345628153227998,0.521750716277655,0.0709326403827867,0.0900602934657685,0.0413694772263211,-0.098495028440268,0.0773796654231143,0.317928489300288,1.00000000000001,0.230581602937567,0.0619678824163179,0.654836499072234,0.0101800564337199,0.151218422236302,0.599857064445934,0.136522479295785,0.114339661514016,0.195481199778756,0.0614125455813216,0.331667546650682,0.131800189853386,0.140323383185524,0.0350991601119953,0.075282386349198,0.0228351135238163,-0.00480733074573717,-0.0527738857272654,0.115057313102387,0.221377399075621,0.115370879804217,0.0996624369361343,0.137971821216723,0.0414348276896607,0.12858050994674,-0.0363365302231953,0.271025709387437,-0.0209497147402095,0.0333028049696312,0.246920893576655
"sig_12",-0.0511721186993681,-0.133654589421607,0.368748558328431,0.101348870867181,0.0400637593759893,0.29366989660532,0.00700444398662529,-0.0914925330142011,0.402354030592633,0.470862632318824,0.230581602937567,1.00000000000001,0.399350875878684,0.322233423951964,0.25624560600635,0.269921805491666,0.390207101475255,0.242278741217303,0.477946994255064,-0.0053071891161395,0.37550809513065,0.0564675158762941,0.219084017595081,0.338044202033752,0.146986778227653,0.162217515801961,0.0069590701438438,-0.00830442434587846,-0.0480496114710055,0.0496384983148258,0.213321045879884,0.0231786237417901,0.0558368738052027,0.211464913005343,0.159777451755288,0.0761070605115243,-0.0523561939704318,0.180426513659465,0.0279270096257178,0.107820336616597,0.176117967290721
"sig_13",-0.0373347705440534,-0.129050568751626,0.707414781440895,0.0540667735889321,0.0393330680923629,0.295200703915478,-0.0112138313943822,-0.0736346827298003,0.486239002092162,0.479253453506531,0.0619678824163179,0.399350875878684,1.00000000000001,0.155250151715698,0.238851964464394,0.35758803431672,0.20307047196661,0.177326100811103,0.465254801245876,0.00158820889697473,0.24197730393978,0.00512662188967509,0.259378939205388,0.25577310227433,0.13224879580195,0.103565530114095,0.000557377626386976,-3.15408749907457e-05,-0.0257420211508346,0.129016150974307,0.164776829503305,-0.0135404650558274,0.03522697894641,0.11007449868858,0.191651661167928,0.149340419356061,-0.0572108936240337,0.036750722572598,0.091613253972485,0.0312599131965311,0.050989099919669
"sig_14",-0.0770642072380658,-0.140853664966732,0.0706621418893066,0.359906754573359,-0.0220621003444707,0.320909791288606,0.0150050316293951,-0.0632627273425236,0.116794678990144,0.325667772664825,0.654836499072234,0.322233423951964,0.155250151715698,1.00000000000001,0.0347746220607877,0.158221457480043,0.692495598469322,0.361539479901257,0.179980023103919,0.00514599568848485,0.0809006694442594,0.238546872973493,0.421049623315719,0.268392488098109,0.00788292556826402,0.235410697712973,-0.0104793329978879,0.021106960359412,-0.0241562316992322,0.0186977412079735,0.187376853674981,-0.0208158547587491,0.0774985285991635,0.294286158539969,0.0878479649926232,0.0746084049411384,-0.0300398997661576,0.200582379609105,-0.0237204896607076,0.0420125650480363,0.180566533995762
"sig_15",-0.0120618519250025,-0.0468937388396595,0.249772291265532,-0.00626271939753331,0.00993187523049625,0.0739149689890709,-0.00576386493779706,-0.0402118058377057,0.310706495199466,0.046647532042847,0.0101800564337199,0.25624560600635,0.238851964464394,0.0347746220607877,1.00000000000001,0.081199252240996,0.0754316457238271,0.0403398094936041,0.143259300572868,-0.0040903624660357,0.166086144749517,0.0107781599578681,0.0261133509482325,0.144579658620121,0.0541891094517086,0.0517667983817985,0.0091099627813417,-0.00554980195008554,-0.0241715244949686,0.0341186299756692,0.0413731313558078,-0.0120429796824401,-0.0147033863050773,0.103718490474181,-0.0255117380227434,-0.0115493165633693,-0.0206211178077371,-0.00517096015949221,0.0891920222538036,-0.00804363744570358,-0.00427174847435104
"sig_16",-0.00646592458693667,-0.118815848210202,0.422075203483919,0.213116506863307,0.381658422263488,0.118506714113425,0.0210234611381161,-0.100388030474662,0.423205849096208,0.443841004754212,0.151218422236302,0.269921805491666,0.35758803431672,0.158221457480043,0.081199252240996,0.999999999999993,0.183942459246509,0.0438704970027267,0.336872161608431,0.380878890498621,0.307151394168308,0.0635641160912766,0.0473170097046171,0.142351130833914,0.333293110716087,0.0232359173033587,0.0739382904254551,-0.0104509100769783,-0.0661615993001469,0.00873643669819786,0.078864520646883,-0.0315906557855628,0.0292776237535631,0.077684726632925,-0.00936719904241521,-0.0361287530174436,-0.0487968171275508,0.0957777773252575,0.104235746005302,0.110496861588548,0.0334871791992472
"sig_17",-0.0998480472012847,-0.17358414640469,0.107605105006874,0.328625364760916,0.0191548006069619,0.369408354649185,0.183849706840603,-0.0530523164625106,0.120044826951492,0.289342651292579,0.599857064445934,0.390207101475255,0.20307047196661,0.692495598469322,0.0754316457238271,0.183942459246509,0.999999999999994,0.436951696921839,0.343498927315636,0.0169198568001914,0.148794709812998,0.392049518210813,0.454759226041351,0.491601036538285,0.142186869979943,0.42129559837413,0.0905522345535813,0.225260523433296,0.0283570967543281,0.0738144712489146,0.158818907448027,0.0214190803859155,0.200600310404371,0.331685234494378,0.0316161925799685,0.098243735825586,-0.0673616336900203,0.144429806372649,-0.00958191892109665,0.0377516106601011,0.122189962970563
"sig_18",-0.0863315166535431,-0.115131302578465,0.0584772838980953,0.0710703760451108,-0.0177770169091768,0.516780962721221,0.0842021251558316,0.00286149165781779,0.0997664209448028,0.105176990054435,0.136522479295785,0.242278741217303,0.177326100811103,0.361539479901257,0.0403398094936041,0.0438704970027267,0.436951696921839,1,0.239086232039154,-0.0185774784932556,0.10548380834138,0.0765705134614095,0.618202944971529,0.366634036075046,0.135048589003741,0.412024465093944,0.0473068075057035,0.0864032560840922,0.027478990863894,0.0251560598187887,0.0502715926093342,0.0532254796099621,0.0620272428147989,0.251190071127147,0.0654303855962312,0.0544930490646122,-0.0440837103400933,0.0139047253884437,0.0218118373281851,-0.0209135281034324,0.0125026868648349
"sig_19",-0.0660638048178683,-0.124100464763749,0.417703809552444,0.0563488797765695,0.0498004762926619,0.268717193408334,0.16330263823198,-0.0545061427394731,0.368051795500395,0.334170937481571,0.114339661514016,0.477946994255064,0.465254801245876,0.179980023103919,0.143259300572868,0.336872161608431,0.343498927315636,0.239086232039154,0.999999999999997,-0.00688607256736126,0.280645126272119,0.0910790396806305,0.249247960490118,0.496743401258617,0.165529988179637,0.244253374424538,0.135941020680334,0.104644619188197,-0.0104159597158685,0.0939852955550227,0.130784043003798,-0.00715327167254741,0.0457674762853458,0.171510405562776,0.042642703760826,0.0671977394284107,-0.0654662570475004,0.0635947196977264,0.163900002518631,0.0779060842653396,0.108135501156018
"sig_20",0.00906142740147978,-0.0514526540170065,0.061049301166249,0.219088332986544,0.467165329564253,-0.017313844121144,0.0447742489600706,-0.0510257381613365,0.0538890361176877,0.123381100556067,0.195481199778756,-0.0053071891161395,0.00158820889697473,0.00514599568848485,-0.0040903624660357,0.380878890498621,0.0169198568001914,-0.0185774784932556,-0.00688607256736126,1.00000000000001,0.193776480704792,0.153108947037764,-0.0306962922082842,-0.00679361652184358,0.159705723361518,-0.0184593453707548,0.1676482437362,-0.0219917649877851,-0.0313711409453544,-0.0269406770941839,-0.00807471049690559,-0.0126346418330068,0.00317405071977559,-0.00843363008498595,-0.0228538306149474,-0.0161926892378585,-0.0216342171594703,0.0575740976122499,0.00647714939395457,0.00584711105634885,0.000574303463207841
"sig_21",0.00307519200519931,-0.0984783388100473,0.328096275800283,0.0557264802964142,0.299123891917249,0.195954850825025,0.00659970680461895,-0.0734760231866353,0.193280582193288,0.188295664556472,0.0614125455813216,0.37550809513065,0.24197730393978,0.0809006694442594,0.166086144749517,0.307151394168308,0.148794709812998,0.10548380834138,0.280645126272119,0.193776480704792,0.99999999999999,0.0288956370822296,0.0944181980603323,0.301981196941413,0.203660041783806,0.123941323932416,0.0435790526307744,0.0146915755268392,-0.0335820366616006,-0.00335309397408847,0.018739949546288,-0.0265392157780063,-0.0177639635099952,0.112145012146942,0.0162318236921748,-0.0288675857487204,-0.0380166811032875,0.0247027775309302,0.0216696846279513,-0.0172092031235664,0.0170245003171184
"sig_22",-0.0297438337260715,-0.0986955924008092,-0.0236037307587938,0.446685098926436,0.0856513357876185,0.0789598639564972,0.43254822140835,0.02042517682971,0.0239806788783445,0.0640662348440007,0.331667546650682,0.0564675158762941,0.00512662188967509,0.238546872973493,0.0107781599578681,0.0635641160912766,0.392049518210813,0.0765705134614095,0.0910790396806305,0.153108947037764,0.0288956370822296,1,0.131910013730309,0.219046795203222,0.0581756131657127,0.324235344879033,0.194406726412176,0.337897154607502,0.115844341680795,0.00985289727588636,-0.00233661565332139,0.0836216253872305,0.0703029772466233,0.116264470733535,0.0212744224920079,0.108099157067537,-0.0722432168576774,0.0457317311252523,-0.00244803501910076,0.00991770246474239,0.0581547851758621
"sig_23",-0.118018564645671,-0.0950011311807903,0.0635065237018408,0.0673443974132022,-0.0372689422111548,0.647199023585564,0.0838470192657822,0.167077293969226,0.0552215321602055,0.106498832838182,0.131800189853386,0.219084017595081,0.259378939205388,0.421049623315719,0.0261133509482325,0.0473170097046171,0.454759226041351,0.618202944971529,0.249247960490118,-0.0306962922082842,0.0944181980603323,0.131910013730309,1.00000000000001,0.385117068949503,0.102888455175991,0.456797915359542,0.036060551137375,0.192694799571388,0.20850764505426,0.0219942361566074,0.0521862893385326,-0.0187945846093879,0.101233378799077,0.275518037714851,0.010891205910337,-0.0031437325947402,-0.0722056602760217,0.0367710376747123,-0.0250425086703209,5.56142568876326e-05,0.0243389172991727
"sig_24",-0.0944886923804541,-0.131886108525579,0.189645161379439,0.058961193488614,0.00681413174226954,0.330303319944069,0.230965978592881,-0.0066103867302979,0.156416589742388,0.170952810507941,0.140323383185524,0.338044202033752,0.25577310227433,0.268392488098109,0.144579658620121,0.142351130833914,0.491601036538285,0.366634036075046,0.496743401258617,-0.00679361652184358,0.301981196941413,0.219046795203222,0.385117068949503,0.999999999999992,0.162244686292703,0.500458627058392,0.113899794503085,0.274539151244278,0.0599899423156989,0.0666314175135641,0.0651008755453883,-0.0241217528354854,-0.0063820784052068,0.343049154892703,-0.0239286700344941,-0.0242438642921622,-0.0765697565721071,0.0337513100772634,-0.0154175374576471,0.0171677552586776,0.0381398805543783
"sig_25",-0.014680731412018,-0.0699353260394923,0.115670365737576,0.0578704829813169,0.383793327460602,0.168655161877315,0.160783585929141,-0.0279281496018404,0.143537908318423,0.135549598594888,0.0350991601119953,0.146986778227653,0.13224879580195,0.00788292556826402,0.0541891094517086,0.333293110716087,0.142186869979943,0.135048589003741,0.165529988179637,0.159705723361518,0.203660041783806,0.0581756131657127,0.102888455175991,0.162244686292703,0.999999999999988,0.175109844838721,0.218300227374583,0.0942037719579532,-0.0154711961024456,0.0545669935619728,0.026937438032397,-0.026399359344105,0.0460284829947545,0.0612892661737118,-0.0236718096214674,-0.0276756928560717,-0.0452034557425475,0.0428014915024271,0.0224653583104608,0.0130277194299865,0.0121687540887145
"sig_26",-0.112442134801416,-0.100499281312734,0.00650191807014143,0.0462786513700249,-0.00662830583420458,0.442781208774067,0.409036962413227,0.17120133985076,0.0087399766326166,0.0313446449399115,0.075282386349198,0.162217515801961,0.103565530114095,0.235410697712973,0.0517667983817985,0.0232359173033587,0.42129559837413,0.412024465093944,0.244253374424538,-0.0184593453707548,0.123941323932416,0.324235344879033,0.456797915359542,0.500458627058392,0.175109844838721,1.00000000000001,0.152837148976356,0.449020019230135,0.247986582737018,-0.0058702713997236,0.0485124919567017,-0.0370962443267903,0.0810085017263035,0.255884065471594,-0.0213499618460745,-0.00756894073898276,-0.0661454219431948,0.0124404881423624,0.0102332069104287,-0.0325363114018248,-0.00676546327384991
"sig_27",-0.0277459942142662,-0.0387268648230961,-0.0169663639257983,0.0326599300666053,0.307548403876985,0.0109126095351132,0.500437678309609,0.044075993446776,-0.0244791700865588,-0.0128978430879448,0.0228351135238163,0.0069590701438438,0.000557377626386976,-0.0104793329978879,0.0091099627813417,0.0739382904254551,0.0905522345535813,0.0473068075057035,0.135941020680334,0.1676482437362,0.0435790526307744,0.194406726412176,0.036060551137375,0.113899794503085,0.218300227374583,0.152837148976356,0.999999999999995,0.428174437839267,0.0122275064915421,-0.053245056849798,-0.0235737673127047,-0.0288217587626049,0.0628513347919042,0.0041669139448155,-0.0386961782677415,-0.0263773706498386,-0.0283713940775535,0.0133621941090115,0.0287590590754603,-0.0137535095330543,0.00542201609475385
"sig_28",-0.138877668077277,-0.0280192939900342,-0.0701265466157818,-0.0218981947662193,0.033340613728179,0.0390697700645799,0.588623968363646,0.439099584391977,-0.0543748100986501,-0.0359452130030367,-0.00480733074573717,-0.00830442434587846,-3.15408749907457e-05,0.021106960359412,-0.00554980195008554,-0.0104509100769783,0.225260523433296,0.0864032560840922,0.104644619188197,-0.0219917649877851,0.0146915755268392,0.337897154607502,0.192694799571388,0.274539151244278,0.0942037719579532,0.449020019230135,0.428174437839267,1.00000000000001,0.587934355175486,-0.0293033913920855,-0.02948904094273,-0.0537466137495735,0.0999699998561312,0.0905244027229574,-0.000556341395159502,-0.0124334635657747,-0.0854840825419401,0.0199049658668336,-0.0452292594757503,0.00478893772617209,-0.0135910866184052
"sig_29",-0.169942478884824,0.0569973058661337,-0.0917321813634512,-0.0762968318772289,-0.0639309219259184,0.00580312840511031,0.169287363438339,0.731728567706172,-0.0668688402226919,-0.0625309592456484,-0.0527738857272654,-0.0480496114710055,-0.0257420211508346,-0.0241562316992322,-0.0241715244949686,-0.0661615993001469,0.0283570967543281,0.027478990863894,-0.0104159597158685,-0.0313711409453544,-0.0335820366616006,0.115844341680795,0.20850764505426,0.0599899423156989,-0.0154711961024456,0.247986582737018,0.0122275064915421,0.587934355175486,0.999999999999988,-0.0311820670337296,-0.0552833271080501,-0.0474505889572033,0.033472641037643,0.0227716798645324,0.0421005127189784,-0.0127054487507192,-0.0713056785056304,0.0244969765462808,-0.0163969392029255,0.00765861366959225,-0.0168692174774892
"Overview",0.0621565403996822,0.0247116083969689,0.0370899274679454,0.106248695347453,0.0299327711489757,0.052384250046524,-0.027820845186349,-0.00955820181737446,0.0972160738271,0.0720666023079728,0.115057313102387,0.0496384983148258,0.129016150974307,0.0186977412079735,0.0341186299756692,0.00873643669819786,0.0738144712489146,0.0251560598187887,0.0939852955550227,-0.0269406770941839,-0.00335309397408847,0.00985289727588636,0.0219942361566074,0.0666314175135641,0.0545669935619728,-0.0058702713997236,-0.053245056849798,-0.0293033913920855,-0.0311820670337296,0.999999999999995,0.225465234939958,0.000540288132530941,0.00881874735874478,-0.0423585835045224,0.129455775410003,-0.00104162451392803,-0.0716977258265054,-0.0236574077920153,0.121664037891417,0.121573305603852,-0.0162565718441613
"Carbohydrate.metabolism",-0.012004944918431,-0.025064229883312,0.124671523966073,0.0632029007491268,0.00135164723726185,0.114447504270205,0.0431659597179191,-0.0312644194449559,0.115818236102358,0.258890248673435,0.221377399075621,0.213321045879884,0.164776829503305,0.187376853674981,0.0413731313558078,0.078864520646883,0.158818907448027,0.0502715926093342,0.130784043003798,-0.00807471049690559,0.018739949546288,-0.00233661565332139,0.0521862893385326,0.0651008755453883,0.026937438032397,0.0485124919567017,-0.0235737673127047,-0.02948904094273,-0.0552833271080501,0.225465234939958,0.999999999999996,-0.020129247867133,0.12842774738971,-0.0458820644254291,0.182228969019661,0.0336794968727138,-0.0480772133233296,0.648646397415221,0.0265180926494423,0.207182855533498,0.593246411710757
"Energy.metabolism",0.0095885329755983,-0.0620087938725078,-0.0231414021543464,0.0877410302619835,-0.0286015679514459,0.00604518038496973,-0.0051898381547976,-0.0641447846051804,-0.0206907686750022,-0.0335157873030811,0.115370879804217,0.0231786237417901,-0.0135404650558274,-0.0208158547587491,-0.0120429796824401,-0.0315906557855628,0.0214190803859155,0.0532254796099621,-0.00715327167254741,-0.0126346418330068,-0.0265392157780063,0.0836216253872305,-0.0187945846093879,-0.0241217528354854,-0.026399359344105,-0.0370962443267903,-0.0288217587626049,-0.0537466137495735,-0.0474505889572033,0.000540288132530941,-0.020129247867133,0.999999999999998,-0.0223031877771049,-0.00986623547528897,0.0157935849235867,0.0256951665278436,-0.0277070172192669,-0.0218685874108161,-0.0182017141239972,-0.0115588271190481,-0.0119405038155763
"Lipid.metabolism",-0.0123198121240017,-0.0351184139605893,0.0168516343024965,0.0671149157240078,0.0119435552680241,0.0455361399699285,0.0700161050105106,0.0217426639380882,0.0112879857812627,0.0606586483977184,0.0996624369361343,0.0558368738052027,0.03522697894641,0.0774985285991635,-0.0147033863050773,0.0292776237535631,0.200600310404371,0.0620272428147989,0.0457674762853458,0.00317405071977559,-0.0177639635099952,0.0703029772466233,0.101233378799077,-0.0063820784052068,0.0460284829947545,0.0810085017263035,0.0628513347919042,0.0999699998561312,0.033472641037643,0.00881874735874478,0.12842774738971,-0.0223031877771049,1,-0.035955464467159,0.0328138171782015,0.0263367808416918,-0.0304150112730542,0.152773740155097,-0.00640958472421519,0.0100153187176745,0.149695824037705
"Nucleotide.metabolism",-0.0615621979016726,-0.0380003938980831,0.0273826800701513,0.048046700914485,-0.00563086234398923,0.129624690909319,0.0509174740660413,0.0202248147174458,0.0839616390277143,0.166261701937064,0.137971821216723,0.211464913005343,0.11007449868858,0.294286158539969,0.103718490474181,0.077684726632925,0.331685234494378,0.251190071127147,0.171510405562776,-0.00843363008498595,0.112145012146942,0.116264470733535,0.275518037714851,0.343049154892703,0.0612892661737118,0.255884065471594,0.0041669139448155,0.0905244027229574,0.0227716798645324,-0.0423585835045224,-0.0458820644254291,-0.00986623547528897,-0.035955464467159,1,-0.0575619142055602,-0.00282759047465707,-0.0446670979536376,0.0737536319947517,-0.0293433876792535,-0.0138065588200224,-0.00805046089620865
"Amino.acid.metabolism",0.0119363131211343,-0.0257903591163523,0.0866780362610208,0.0294931961775712,-0.0066682904328174,0.0752243861893132,-0.012884397508689,0.0363485386587465,0.0977871217959969,0.154769939111844,0.0414348276896607,0.159777451755288,0.191651661167928,0.0878479649926232,-0.0255117380227434,-0.00936719904241521,0.0316161925799685,0.0654303855962312,0.042642703760826,-0.0228538306149474,0.0162318236921748,0.0212744224920079,0.010891205910337,-0.0239286700344941,-0.0236718096214674,-0.0213499618460745,-0.0386961782677415,-0.000556341395159502,0.0421005127189784,0.129455775410003,0.182228969019661,0.0157935849235867,0.0328138171782015,-0.0575619142055602,0.999999999999994,0.152191217188589,-0.0622508585945809,0.000982175744721412,0.0148822029463619,-0.00714368434612639,0.0465574201310448
"Metabolism.of.other.amino.acids",0.0262033061848894,-0.014961884803349,0.116756562549919,0.10147150118986,-0.0327478547484463,0.0432163469159441,0.00536310476243247,-0.0192936738562013,0.233103277550208,0.142874590220499,0.12858050994674,0.0761070605115243,0.149340419356061,0.0746084049411384,-0.0115493165633693,-0.0361287530174436,0.098243735825586,0.0544930490646122,0.0671977394284107,-0.0161926892378585,-0.0288675857487204,0.108099157067537,-0.0031437325947402,-0.0242438642921622,-0.0276756928560717,-0.00756894073898276,-0.0263773706498386,-0.0124334635657747,-0.0127054487507192,-0.00104162451392803,0.0336794968727138,0.0256951665278436,0.0263367808416918,-0.00282759047465707,0.152191217188589,1.00000000000001,-0.0371492815504128,-0.0223594747519833,-0.0244046696669421,-0.00844526276892606,0.410899447724976
