"","x"
"1",0.531010439782448
"2",0.475494650746312
"3",0.375150917223403
"4",0.33234271298863
"5",0.322808649262751
"6",0.283982387207942
"7",0.263286214931949
"8",0.229510638215333
"9",0.203706856969048
"10",0.179367034695049
"11",0.155375358219105
"12",0.115813638954555
