"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"ec:1.1.1.1",-1.96095624130741,1.40271661205778,3.41976082910917,-1.87052768215369,-1.55391854827989,1.0663533386513,0.848633247167959,-1.06874457070548,-0.523369277602007,-0.427160583316443,1.50707660224297,-4.78452425920812
"ec:1.1.1.10",0.363164458807572,-0.320590785791344,-0.0770897539428915,-0.0240338035217055,0.20568881227353,0.208391635099274,-0.278908523871076,-0.221358711358284,0.121075297435301,0.00617986820682859,0.255176006366803,0.266854811566195
"ec:1.1.1.102",0.44494308636531,-0.264216929818506,-0.00928275032738915,0.00879166633556672,-0.105350556006693,-0.0586510710887162,-0.0436080538484324,-0.304482014630203,0.0323222755267737,0.0938178627326701,0.237680748470202,0.0423456695974791
"ec:1.1.1.105",0.434400242985308,0.0843731119383569,0.504182658633935,0.135203160537359,-0.292695244941884,-0.416733676495942,0.309020236482419,0.238222742614879,0.104066214913714,-0.3256970061467,0.282916807101397,0.4321963665645
"ec:1.1.1.14",0.363164458807572,-0.320590785791344,-0.0770897539428915,-0.0240338035217055,0.20568881227353,0.208391635099274,-0.278908523871076,-0.221358711358284,0.121075297435301,0.00617986820682859,0.255176006366803,0.266854811566195
"ec:1.1.1.146",0.455367456945684,-0.374664719531006,0.0138425986036229,-0.33208852970026,-0.306863766094961,0.21097843867349,-0.0958792485606521,-0.634670023875652,0.00604615168043643,0.25311317083396,0.276354549259306,-0.279082036928844
"ec:1.1.1.153",0.434400242985308,0.0843731119383569,0.504182658633935,0.135203160537359,-0.292695244941884,-0.416733676495942,0.309020236482419,0.238222742614879,0.104066214913714,-0.3256970061467,0.282916807101397,0.4321963665645
"ec:1.1.1.170",0.44494308636531,-0.264216929818506,-0.00928275032738915,0.00879166633556672,-0.105350556006693,-0.0586510710887162,-0.0436080538484324,-0.304482014630203,0.0323222755267737,0.0938178627326701,0.237680748470202,0.0423456695974791
"ec:1.1.1.178",0.37687714894554,-0.134776961402482,0.19485191978664,-0.144271504737268,0.198219189088263,0.0599233969745988,0.301644763089078,-0.218959090148891,0.0833635092084612,0.18613827413834,0.270277759697401,-0.150215305835476
"ec:1.1.1.179",0.373588829387945,-0.431038575503844,-0.0539644050118794,-0.364913999557533,0.00417560218526244,0.478021144861481,-0.331179718583295,-0.551546720603733,0.0947991735889638,0.165475176308118,0.293849807155907,-0.0545728949601287
