"","V1","V2","V3","V4","V5","V6"
"ec:1.1.1.1",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
"ec:1.1.1.101",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
"ec:1.1.1.102",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
"ec:1.1.1.14",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
"ec:1.1.1.169",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
"ec:1.1.1.170",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
"ec:1.1.1.2",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
"ec:1.1.1.205",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
"ec:1.1.1.21",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
"ec:1.1.1.23",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
"ec:1.1.1.25",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
"ec:1.1.1.270",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
"ec:1.1.1.284",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
"ec:1.1.1.3",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
"ec:1.1.1.302",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
"ec:1.1.1.303",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
"ec:1.1.1.330",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
"ec:1.1.1.34",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
"ec:1.1.1.37",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
"ec:1.1.1.38",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
"ec:1.1.1.4",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
"ec:1.1.1.41",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
"ec:1.1.1.42",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
"ec:1.1.1.44",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
"ec:1.1.1.49",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
"ec:1.1.1.65",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
"ec:1.1.1.67",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
"ec:1.1.1.8",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
"ec:1.1.1.85",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
"ec:1.1.1.86",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
"ec:1.1.1.87",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
"ec:1.1.1.9",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
"ec:1.1.1.95",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
"ec:1.1.2.3",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
"ec:1.1.2.4",-0.881686060279919,0.225816412727499,-1.55970072855625,0.847400749066477,-0.274662135580116,-1.26121335597418e-13
