"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"X.D.",0.071367754264171,0.0208544572514115,0.152275353814911,0.182383994670572,0.764011544524921,-0.204228903376256,-0.282820577997047,0.150193082277399,-0.117479948501652,0.0635468247930266,0.0249391651803366,10.0752477335381,-0.0210348134241194
"X.E.",0.0226051757416436,0.0618955368832038,0.0771391899865962,-0.0200390917627095,-0.0138545145022104,0.162587113969237,-0.0909766037637747,0.0195692299183596,0.557192399501142,0.105608812000762,0.333255177667553,5.31793385770266,0.670920034590288
"X.O.",0.0539576749541792,-0.101548306134731,0.106776518937967,0.213856648433129,0.109699235224401,-0.181206496134608,0.837035936179241,-0.0676505017405072,0.0963008594492476,-0.125361707892913,0.0599011489403369,8.88432165887144,-0.0185484321017772
"X.B.",0.0588342839092866,-0.0193602828098823,0.0290234543645656,0.297499932289638,-0.470354176597071,-0.66766666724507,-0.275577176234871,0.0934220631376814,0.0742281977510887,-0.102712870253182,0.0024484986112337,8.50935049985754,-0.0177655780640925
"X.C.",0.0426918569626275,0.678265302207823,-0.633968900617141,-0.06947177125121,0.0351645995690196,-0.0317126268058319,0.0839766317309605,0.00670381353007874,-0.0416040009370065,-0.0258031451379157,-0.00185883130421287,7.86671624154007,-0.0164239046798471
"X.M.",0.0151719872628043,0.0504325435978869,0.142764387602226,0.0758813884991234,-0.0259152198733368,0.188025591386371,-0.187656809075081,-0.776448712550208,-0.100241704304473,-0.326519768259487,-0.0255521096959531,9.73728893057966,-0.0203292327225498
"X.A.",0.0216234640230317,0.0592074987727173,0.0737891409695454,-0.0191688215450176,-0.0132528319761097,0.155526179035486,-0.0870256148816103,0.0187193651550115,0.53299429928022,0.101022366422318,0.318782363258315,5.08412944847853,-0.725153027390916
"X.T.",0.0558134486464045,-0.0203884875932497,0.0628629938303015,0.0966635715059903,-0.191553893660831,0.107523402818893,0.0521556766169478,-0.152025300539197,-0.270528302680476,0.815238074955945,-0.00805415074039384,9.49278472182745,-0.0198187638438939
"X.U.",0.0861242735196864,-0.0135324040797601,0.132573399586278,0.0498035048847707,-0.197233279344204,0.410832609335054,-0.0253102754121965,0.427108870629397,-0.240430821917918,-0.257612913174726,0.00988196332774825,16.2215714373351,-0.0338669318764739
"X.R.",-0.968267707336925,-0.018656174050062,-0.0116435344199187,0.00552144679691069,0.0050717853785675,-0.0108915186780085,0.00274068772962259,0.0442054007479327,-0.0144185373883943,0.00639916036726719,0.00285056996331932,5.48264605186321,-0.0114465112741173
"X.F.",0.0695588261112569,-0.658052472229405,-0.561390914083777,-0.268884980914908,0.0582759294638622,-0.0140688096875928,-0.0645034443162119,-0.0425077963170492,0.0380115655133047,-0.0264765818725687,0.0177336658235911,9.23888037898912,-0.0192886696347002
"X.G.",0.0215686907776206,0.0218865237134776,0.0568797950671757,-0.0043938062557094,0.020680828120386,0.0960865486977321,-0.01200008981487,0.0463531334908249,0.415521744370027,0.0678009126595045,-0.871629598176717,4.84265124932453,-0.0101103484701487
"X.P.",0.0333758334630195,0.1337047082336,0.347418108846111,-0.828473983279309,-0.030321450118943,-0.278042841385846,0.0609768524169528,0.00632073330511637,-0.0735927792793658,-0.00362585089153924,0.00359076472262682,6.64800979480721,-0.0138795242930018
