"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"sig_1",-0.0159918222121736,0.0191254589488849,-0.0134651322352587,-0.0692690941659453,0.00161385423482258,-0.0216360658993875,0.0166025414980165,0.00619350189148482,-0.0141952061600793,-0.00856471137455338,0.000790913642263104,-5.2083870949467e-12,9.70186013290376e-16
"sig_2",-0.178238659152607,0.00872869546919715,-0.0144361072014346,0.015810145098803,0.0225118095538235,-0.0234172994840165,-0.0211450789910956,-0.0179418486679116,-0.0113514493721574,-0.00571958764011301,0.000936825993375811,8.7172324844136e-11,-1.41299285850788e-15
"sig_3",-0.00545584295940676,-0.00128710818726991,0.0153890991411257,-0.0833552984711897,-0.0039289775983432,-0.0204991748826041,0.00800853599340724,0.00601973775159657,-0.0114098528414047,-0.0056117593301391,0.00132885218986702,1.08598483784085e-11,7.27307108191867e-16
"sig_4",0.00379509773565555,0.0272375459647048,0.0088702745698726,-0.0699576866726134,-0.00493416351117602,-0.0149612530277167,0.0111685252832627,0.0111617369711253,-0.0125427677118171,-0.0080703153718651,0.000921487230075981,-7.35838541353553e-12,1.17693111354807e-15
"sig_5",-0.0558392072569607,-0.0195402367213914,0.000690221256193523,-0.0530219981796289,-0.00600063731087113,-0.00230871612409266,0.000208417716304119,0.0161664517946422,-0.0107736014748769,-0.0094375532451348,0.00130258423473464,5.17951904340703e-13,1.9984565521921e-15
"sig_6",-0.126013421289528,0.0486107420649491,-0.0656982448596573,-0.00628591892719291,0.0127871265717745,-0.00644379491085158,-0.00171883262603014,-0.0125836703046969,-0.0074377567584505,-0.00585132434852931,0.000104518834139,5.27550799072675e-11,-8.44097048746913e-16
"sig_7",-0.111559563838091,0.0137121545976065,-0.00118656756644298,0.0123031162396575,0.0307637639351541,-0.0121102654446933,-0.0207356776263924,-0.0260853810813384,-0.00830217535469303,-0.00984530555658223,7.51623554384204e-05,1.24802435533818e-10,-2.24599573922591e-15
"sig_8",-0.196718012242962,-0.000648219832450857,0.00735790529551963,0.0098857013621544,0.0302549491255432,-0.00702199734502193,-0.0168033165591555,-0.019584087757441,-0.00784029082242553,-0.00609553393026518,0.000328525399801969,9.08416894354553e-11,-9.8156737186996e-16
"sig_9",0.00559562366615487,0.00445126720922884,0.0206736125367044,-0.100768778589102,-0.00094221144360243,-0.0340768909174106,0.00982563399880206,-0.00152876893112118,-0.00626055137397853,-0.00112833406128084,0.00100447847649056,7.56141715909616e-12,-5.24317445517607e-17
"sig_10",0.00439336888191989,0.0094596636241724,0.0273573216153548,-0.0782421563789635,-0.00665650584009827,-0.0170530139766722,0.00663851585382453,0.0101986174370492,-0.0117212827596573,-0.00651375137661223,0.000780814595305745,-9.37132156834683e-12,9.79378169756827e-16
"sig_11",0.0056314041540578,0.0211316048170182,0.0214114526994878,-0.0697033716870347,-0.00719050623142717,-0.0130864677909663,0.00720589764791552,0.0122084135093147,-0.0126631384096725,-0.00791459560893658,0.000607591603597737,-1.42433151138208e-11,1.13868019812521e-15
"sig_12",-0.135517854535312,-0.0311995183312209,-0.0245351711315708,-0.0101693146220235,0.00408057617803395,-0.000239159742639969,-0.00776318277846796,-0.0217940906048367,-0.000562989421604203,-0.00761616622630085,0.000319486629248426,1.22574054243012e-10,-1.62734047580762e-15
"sig_13",-0.111454352532523,0.0267510211938803,-0.0235963282171947,0.0030005169476702,0.0278852398340156,-0.012236992955959,-0.00505482175739126,0.00733155824164659,-0.00488699726557729,0.0036757117789268,0.000924907408167914,-5.06340771604552e-11,1.65417882109601e-15
"sig_14",-0.0176064089210684,0.0909974549234786,-0.0945993783292814,-0.0121767792584453,0.0063146710964834,-0.00702972931597032,0.0116854042816862,-0.000377262989307747,-0.00413353240466667,-0.0022975585757683,-0.000187013013816232,-1.95828641194232e-11,-5.17287805121711e-19
"sig_15",0.00623989460300872,-0.0284369508761735,-0.00562595614601363,-0.0869258050744226,0.00205273061797195,-0.0270031499039255,0.0014588557590742,-0.00465742791989752,-0.00190099179395952,-0.000239357514759001,0.00126158298552408,2.91168422748939e-11,-2.96907596769443e-16
"sig_16",-0.00210153054397247,0.00842822555337796,0.0312318934754009,-0.0724778093249033,-0.00775614999368968,-0.0136153619255235,0.00445989452428251,0.0120994558460427,-0.0122089625091492,-0.00715387376838196,0.000614643233347308,-1.44614462380871e-11,1.13560635364358e-15
"sig_17",-0.118025022547727,0.069163600820459,-0.0628207080870331,-0.00348756585758877,0.0141453598431716,-0.00687488106559346,0.00165690229081365,-0.0146930816395721,-0.00651584660042638,-0.00609558272417327,-0.000348195200596106,5.01843337947686e-11,-1.07978609093763e-15
"sig_19",-0.125698887852185,-0.000315581096035994,0.00289499236193758,0.00294175882409616,0.000728279767295434,0.0029304067786643,-0.00627471162188772,-0.0250717465298406,-0.00362261730114531,-0.00949271215090288,-0.000676789600487265,1.23847038109322e-10,-2.30619994092427e-15
"sig_21",-0.14083827874911,-0.00250718265008373,-0.00228637828114491,0.000395714843269066,0.00149218277624825,-0.0034540851635597,0.000558461410439275,0.0045603745177255,-0.000670390044750167,0.00211234171670881,0.000328035734209103,-2.55216136944042e-11,1.16939704182183e-15
"sig_22",-0.0780529189493939,0.00210322163071136,0.0116469134590078,0.0116420505392647,0.0353054459376893,-0.00460374880539698,-0.0212109749270596,-0.0292378632562459,-0.00882131224553111,-0.00990081530845897,2.31015155443312e-05,1.40667709387799e-10,-2.55236138904936e-15
"sig_23",-0.188103906736545,-0.00219969294166734,-0.000103503240215546,0.00207580825316354,0.00163222765154018,-0.00101897443627542,-0.00330267450144162,-0.0113283466944908,-0.00270310467256115,-0.00397979560759155,-0.000141418499214643,5.35565821947162e-11,-4.40498910040778e-16
"sig_26",-0.0780529189493939,0.00210322163071136,0.0116469134590078,0.0116420505392647,0.0353054459376893,-0.00460374880539698,-0.0212109749270596,-0.0292378632562459,-0.00882131224553111,-0.00990081530845897,2.31015155443312e-05,1.40667709387799e-10,-2.55236138904936e-15
"sig_28",-0.138089167258585,0.000567336043249914,0.00894510614994908,0.0102830108750506,0.0313302394793924,-0.00571644622701766,-0.018094679470866,-0.0230454650761966,-0.007976976812347,-0.00751962600562128,0.000184160644676764,1.09083244308033e-10,-1.62583682101523e-15
