"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"X.D.",0.0908028212396762,0.041579141532727,0.0834158725011663,0.296874273540895,0.891244173450773,-0.196887597060402,0.134898398079029,-0.0547208877472291,0.13749046390784,-0.147286436812124,0.00609561678778132,1.81592102038982e-10,-2.51879219205669e-15
"X.E.",0.0246774327959869,0.0610502256654817,0.00581788226228739,0.102183174727773,-0.0103525040221287,-0.00361899082214614,-0.185109716138527,0.252697372369645,0.284042381147912,0.524457087510556,-0.204852868159525,0.699450170308592,0.699450170277435
"X.O.",0.0526015842166874,0.0260808567670077,0.167369828922198,-0.0525831860592044,0.175105744313423,0.554028098237146,-0.10468410495291,-0.221686141826348,-0.674268306393685,0.309138606129568,-0.133635551768302,-7.72078098178728e-10,1.03578922634911e-14
"X.B.",0.0528887268986461,0.0946604955682948,0.21944300760696,-0.792868116588276,0.038430654004442,-0.322803137498871,0.402872183669525,0.10350491952433,-0.0381745845866845,0.119254753763313,-0.130621445796908,5.73881316362838e-11,-2.71445199618845e-15
"X.C.",0.0395531692122834,0.364447500733767,-0.912983573697021,-0.1507127008661,0.0364972679631022,0.0375640948648176,-0.0100523519053137,-0.0466657107522293,-0.053647661787938,-0.0348523159610183,-0.0154913228915772,-7.47211978084689e-10,9.23324396979817e-15
"X.M.",-0.013246929929624,0.0321079544338601,0.027888112013728,0.296799572007671,-0.212316501480902,-0.579898059247858,-0.176546178224642,0.386211318561653,-0.569462579239692,-0.0451580663408539,0.148048342944449,-4.98893903488877e-10,2.52671786573782e-15
"X.A.",0.023554401146626,0.0582719416996914,0.00555311178463619,0.0975329953192774,-0.00988135824702607,-0.00345429224976129,-0.176685725386634,0.241197618982703,0.27111613290303,0.500590038972586,-0.195530387044474,-0.731203864093726,-0.731203864123465
"X.T.",0.0613419692057659,0.0948390481120931,0.187832631000502,-0.358555137090074,0.0418362306653331,0.168716537809538,-0.732629069714816,0.131433018176601,0.20756510897002,-0.381205674871723,0.225353467219564,-4.76045144235321e-10,2.51725699090182e-15
"X.U.",0.108251553433358,0.0884102078220454,0.178707370700604,0.2945141987964,-0.532418154356569,-0.0528574330611938,0.164016262542394,-0.626880935488911,0.284701550292998,-0.175007164214595,-0.210029550670948,8.09932424996358e-10,-1.58480933528618e-14
"X.R.",-0.996742238449449,-0.0256907761156027,-0.00305304717161267,-0.0247597348315714,0.0497737294048009,0.0246891220871935,0.00174152502244854,-0.0242042785596904,0.0318669265098021,-0.00699033993256616,-0.0219473835304766,4.70151135139591e-11,4.87966289875665e-16
"X.F.",0.0751977391666215,-0.942229636977663,-0.285008486121447,-0.0949518424668496,-0.00172970400319973,0.065731342138743,0.0298780924932257,0.0958314859636484,0.0362161797727246,-0.00552153981882788,0.0239055161765576,2.33713964039808e-10,-8.86287336164797e-16
"X.G.",0.00497170365235346,0.0632427783419705,0.0301349174147081,0.0146785519472929,-0.043748074763009,0.0883302620797374,0.1971837068774,-0.0812535081744051,0.106884095502815,0.347485782789731,0.898590272069891,-2.72799851787652e-10,2.46804323029238e-14
"X.P.",0.021398788781836,0.142688655999506,0.0720113093222603,0.157537673888247,-0.117658332182544,0.493644203268468,0.432790373869491,0.637571792583941,0.0590491885131005,-0.305857197697633,-0.0275556405025479,7.88988461423378e-10,-7.28644718048862e-15
